"Scientific.Names","Common.Names","Genus","Family","Latitude","Longitude"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.952426","18.459748"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.952181","18.459597"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.952263","18.458594"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.950904","18.462629"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.952561","18.460107"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.950912","18.462065"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.956047","18.380653"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.957168","18.402493"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.95545","18.40291"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.959985","18.413034"
"Pelargonium cucullatum tabulare","","Pelargonium","Geraniaceae","-33.956047","18.411715"
"Protea cynaroides","","Protea","Proteaceae","-33.954212","18.438222"
"Protea cynaroides","","Protea","Proteaceae","-33.954296","18.438678"
"Protea cynaroides","","Protea","Proteaceae","-33.954207","18.437454"
"Protea cynaroides","Giant Protea","Protea","Proteaceae","-33.95891561","18.40307728"
"Protea cynaroides","","Protea","Proteaceae","-33.95541","18.415835"
"Protea cynaroides","","Protea","Proteaceae","-33.958241","18.432814"
"Protea cynaroides","","Protea","Proteaceae","-33.955765","18.431587"
"Protea cynaroides","","Protea","Proteaceae","-33.95852","18.432487"
"Protea cynaroides","Giant Protea","Protea","Proteaceae","-33.96044726","18.40072632"
"Protea cynaroides","","Protea","Proteaceae","-33.960579","18.409142"
"Protea cynaroides","","Protea","Proteaceae","-33.960183","18.408273"
"Protea cynaroides","","Protea","Proteaceae","-33.960098","18.406116"
"Protea cynaroides","","Protea","Proteaceae","-33.964938","18.410587"
"Protea cynaroides","","Protea","Proteaceae","-33.960514","18.432569"
"Protea cynaroides","","Protea","Proteaceae","-33.960781","18.430305"
"Protea cynaroides","","Protea","Proteaceae","-33.960413","18.432555"
"Protea cynaroides","","Protea","Proteaceae","-33.968773","18.395468"
"Protea cynaroides","","Protea","Proteaceae","-33.968778","18.395738"
"Protea cynaroides","","Protea","Proteaceae","-33.969239","18.396752"
"Protea cynaroides","","Protea","Proteaceae","-33.969525","18.402547"
"Protea cynaroides","","Protea","Proteaceae","-33.969942","18.401763"
"Protea cynaroides","","Protea","Proteaceae","-33.968404","18.403935"
"Protea cynaroides","","Protea","Proteaceae","-33.965338","18.407498"
"Protea cynaroides","","Protea","Proteaceae","-33.965144","18.406593"
"Protea cynaroides","","Protea","Proteaceae","-33.965366","18.408472"
"Protea cynaroides","Giant Protea","Protea","Proteaceae","-33.966564","18.413378"
"Protea cynaroides","","Protea","Proteaceae","-33.967933","18.411605"
"Protea cynaroides","","Protea","Proteaceae","-33.96553","18.410589"
"Protea cynaroides","","Protea","Proteaceae","-33.966192","18.423463"
"Protea cynaroides","","Protea","Proteaceae","-33.965617","18.424696"
"Protea cynaroides","","Protea","Proteaceae","-33.96625","18.423437"
"Protea cynaroides","","Protea","Proteaceae","-33.967751","18.426261"
"Protea cynaroides","","Protea","Proteaceae","-33.968005","18.426137"
"Protea cynaroides","","Protea","Proteaceae","-33.967797","18.42637"
"Protea cynaroides","Giant Protea","Protea","Proteaceae","-33.97182017","18.39349224"
"Protea cynaroides","Giant Protea","Protea","Proteaceae","-33.97182017","18.39349224"
"Protea cynaroides","","Protea","Proteaceae","-33.971813","18.392063"
"Protea cynaroides","","Protea","Proteaceae","-33.972137","18.398158"
"Protea cynaroides","","Protea","Proteaceae","-33.972233","18.39515"
"Protea cynaroides","","Protea","Proteaceae","-33.974483","18.404108"
"Protea cynaroides","","Protea","Proteaceae","-33.9734","18.406079"
"Protea cynaroides","","Protea","Proteaceae","-33.973923","18.409989"
"Protea cynaroides","","Protea","Proteaceae","-33.973375","18.405946"
"Protea cynaroides","","Protea","Proteaceae","-33.973963","18.410003"
"Protea cynaroides","","Protea","Proteaceae","-33.973263","18.41933"
"Protea cynaroides","","Protea","Proteaceae","-33.973608","18.420433"
"Protea cynaroides","","Protea","Proteaceae","-33.973522","18.420588"
"Protea cynaroides","","Protea","Proteaceae","-33.971112","18.422244"
"Protea cynaroides","Giant Protea","Protea","Proteaceae","-33.97988837","18.41187361"
"Protea cynaroides","Giant Protea","Protea","Proteaceae","-33.9787353","18.4175602"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.940778","18.384623"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.944482","18.43457"
"Protea lepidocarpodendron","Blackbeard Sugarbush","Protea","Proteaceae","-33.94760622","18.39450139"
"Protea lepidocarpodendron","Blackbeard Sugarbush","Protea","Proteaceae","-33.94760622","18.39450139"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.949329","18.431212"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.949638","18.434458"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.951128","18.392155"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.951483","18.390745"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.952968","18.415268"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.951268","18.415213"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.958087","18.416565"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.958049","18.416667"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.957528","18.421426"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.957432","18.426826"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.957272","18.426784"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.958208","18.428958"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.95768","18.430163"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.958859","18.432589"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.95832","18.432608"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.963699","18.388837"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.96734","18.396795"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.967674","18.396209"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.967088","18.395082"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.97067","18.389444"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.97066","18.389619"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.982579","18.369329"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.98328","18.367842"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.980545","18.366312"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.985376","18.356266"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.987345","18.364379"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.999556","18.360844"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.998345","18.400581"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.995879","18.401587"
"Protea lepidocarpodendron","","Protea","Proteaceae","-33.995045","18.402064"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.001691","18.399878"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.004114","18.403556"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.003278","18.400111"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.00436","18.407174"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.004946","18.407187"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.003433","18.405388"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.009244","18.351644"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.008903","18.353363"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.0087","18.359965"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.005223","18.404382"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.005481","18.408415"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.005487","18.408236"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.005901","18.406182"
"Protea lepidocarpodendron","Blackbeard Sugarbush","Protea","Proteaceae","-34.01978392","18.39840168"
"Protea lepidocarpodendron","Blackbeard Sugarbush","Protea","Proteaceae","-34.01978392","18.39840168"
"Protea lepidocarpodendron","","Protea","Proteaceae","-34.024654","18.395132"
"Protea speciosa","","Protea","Proteaceae","-33.954425","18.439249"
"Protea speciosa","","Protea","Proteaceae","-33.954203","18.438818"
"Protea speciosa","","Protea","Proteaceae","-33.954419","18.435777"
"Protea speciosa","Brownbeard Sugarbush","Protea","Proteaceae","-33.9560224","18.4337104"
"Protea speciosa","","Protea","Proteaceae","-33.955727","18.434393"
"Protea speciosa","","Protea","Proteaceae","-33.955773","18.433953"
"Protea speciosa","","Protea","Proteaceae","-33.959375","18.435126"
"Protea speciosa","","Protea","Proteaceae","-33.959317","18.43519"
"Protea speciosa","","Protea","Proteaceae","-33.959342","18.435101"
"Protea speciosa","","Protea","Proteaceae","-33.968942","18.395952"
"Protea speciosa","","Protea","Proteaceae","-33.969702","18.399336"
"Protea speciosa","","Protea","Proteaceae","-33.969726","18.399421"
"Protea speciosa","","Protea","Proteaceae","-33.972237","18.408153"
"Protea speciosa","","Protea","Proteaceae","-33.971313","18.40904"
"Protea speciosa","","Protea","Proteaceae","-33.971204","18.409027"
"Protea speciosa","","Protea","Proteaceae","-33.970707","18.413148"
"Protea speciosa","","Protea","Proteaceae","-33.970775","18.413115"
"Protea speciosa","","Protea","Proteaceae","-33.972467","18.415227"
"Protea speciosa","","Protea","Proteaceae","-33.979387","18.383002"
"Protea speciosa","","Protea","Proteaceae","-33.979342","18.382958"
"Protea speciosa","","Protea","Proteaceae","-33.979888","18.382731"
"Protea speciosa","","Protea","Proteaceae","-33.97956","18.387624"
"Protea speciosa","","Protea","Proteaceae","-33.977378","18.385747"
"Protea speciosa","","Protea","Proteaceae","-33.979659","18.387576"
"Protea speciosa","","Protea","Proteaceae","-33.97585","18.390253"
"Protea speciosa","","Protea","Proteaceae","-33.975755","18.390372"
"Protea speciosa","","Protea","Proteaceae","-33.978588","18.411077"
"Protea speciosa","Brownbeard Sugarbush","Protea","Proteaceae","-33.97853269","18.41762831"
"Protea speciosa","Brownbeard Sugarbush","Protea","Proteaceae","-33.97853269","18.41762831"
"Protea speciosa","","Protea","Proteaceae","-33.977575","18.418952"
"Protea speciosa","","Protea","Proteaceae","-33.976761","18.420566"
"Protea speciosa","","Protea","Proteaceae","-33.97669","18.420526"
"Protea speciosa","","Protea","Proteaceae","-33.976956","18.42039"
"Protea speciosa","","Protea","Proteaceae","-33.980703","18.383105"
"Protea speciosa","","Protea","Proteaceae","-33.981438","18.384985"
"Protea speciosa","","Protea","Proteaceae","-33.984984","18.381396"
"Protea speciosa","","Protea","Proteaceae","-33.981422","18.385299"
"Protea speciosa","","Protea","Proteaceae","-33.981469","18.385275"
"Protea speciosa","","Protea","Proteaceae","-33.981643","18.385208"
"Protea speciosa","","Protea","Proteaceae","-33.984772","18.391547"
"Protea speciosa","","Protea","Proteaceae","-33.984214","18.391395"
"Protea speciosa","","Protea","Proteaceae","-33.982648","18.390784"
"Protea speciosa","","Protea","Proteaceae","-33.982371","18.39526"
"Protea speciosa","","Protea","Proteaceae","-33.984835","18.419152"
"Protea speciosa","","Protea","Proteaceae","-33.983258","18.418442"
"Protea speciosa","","Protea","Proteaceae","-33.984955","18.415203"
"Protea speciosa","","Protea","Proteaceae","-33.985005","18.391668"
"Protea speciosa","","Protea","Proteaceae","-33.985188","18.391783"
"Protea speciosa","","Protea","Proteaceae","-33.988851","18.414143"
"Protea speciosa","","Protea","Proteaceae","-33.98514","18.41471"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.900883","18.483012"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.938977","18.394477"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.93805","18.394464"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.949653","18.424345"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.951713","18.416268"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.951044","18.416353"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.954342","18.430503"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.950088","18.450353"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.951159","18.45152"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.958627","18.383366"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.955142","18.392952"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.958165","18.416417"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.958219","18.428878"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.968925","18.390072"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.988245","18.36482"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.987012","18.364442"
"Psoralea fruticans","Peninsula Dottypea","Psoralea","Fabaceae","-33.9888","18.42258"
"Psoralea fruticans","Peninsula Dottypea","Psoralea","Fabaceae","-33.9888","18.42258"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.989874","18.423065"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.995366","18.421939"
"Psoralea fruticans","","Psoralea","Fabaceae","-33.998201","18.48048"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.004705","18.405041"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.004575","18.419767"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.001254","18.420902"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.001717","18.420499"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.009029","18.352096"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.007277","18.39381"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.006338","18.397909"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.008497","18.405897"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.008322","18.405866"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.0079","18.405495"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.005576","18.417495"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.00564","18.417558"
"Psoralea fruticans","Peninsula Dottypea","Psoralea","Fabaceae","-34.01330948","18.34648895"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.019417","18.333293"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.019613","18.398765"
"Psoralea fruticans","Peninsula Dottypea","Psoralea","Fabaceae","-34.02179193","18.39746223"
"Psoralea fruticans","Peninsula Dottypea","Psoralea","Fabaceae","-34.02179193","18.39746223"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.022209","18.405334"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.028303","18.336219"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.03307","18.330961"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.034819","18.331617"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.032069","18.332693"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.033513","18.396741"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.033951","18.398955"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.035034","18.399068"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.037224","18.400622"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.053135","18.371103"
"Psoralea fruticans","","Psoralea","Fabaceae","-34.054978","18.483827"
"Psoralea fruticans","Peninsula Dottypea","Psoralea","Fabaceae","-34.0594444","18.3755556"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.95869298781628","18.451372362867033"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.95655499589631","18.455117766574357"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.94999672452906","18.454743107002294"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96316281959523","18.44954321044378"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96344204329317","18.449212890493662"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96914138068981","18.449164833607362"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96998968619643","18.44826950149419"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96666638535557","18.434999234402852"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96666767944004","18.43526114725094"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96712832223802","18.436177147417368"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.95542274397109","18.42133226921062"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.956550360414035","18.42452486492198"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.95626861715517","18.42603399714056"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.956077647882125","18.426049282035862"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.95727553092341","18.425941147214935"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.957310045744514","18.42597949877434"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.94990829652821","18.413928583071037"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.94963663415829","18.412871389292217"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.961044377512415","18.39360423294899"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.96101254822445","18.393536606641533"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.980446130477716","18.43042899995625"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.981476723719894","18.432042465477938"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.979969282272904","18.395367108233568"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.97988265946086","18.396218391413544"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.979666591014116","18.396073286245052"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.988721681826455","18.393146832159204"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.989009120405115","18.39299940573248"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.98945783859217","18.393061737678877"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.98950171541681","18.39463426333801"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.991006831929276","18.3936553198554"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-33.9904797972185","18.392882634364664"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.271833785777964","18.46715874138833"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.272265214084534","18.466181041689868"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.27232665205021","18.465238773920987"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.27705950826427","18.46259121593051"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.27338923702453","18.457651188917513"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.275037064661795","18.458169136209342"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.275864846775086","18.459296789829057"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.27778935677418","18.455322478951164"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.28268833841911","18.454519270676045"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.28359211845659","18.455019591641587"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.287109516901964","18.455783418208576"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.286622544788976","18.457653957983258"
"Pteridium aquilinum capense","Southern Bracken","Pteridium","Dennstaedtiaceae","-34.29471050099916","18.448040723162848"
"Pteridium aquilinum capense","Southern Bracken","Pteridium","Dennstaedtiaceae","-34.31057685330281","18.444361042747808"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.30803809704661","18.45173839912839"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.30555067510803","18.443206545352535"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.30675729401937","18.444693215290826"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.306786661126814","18.448338548348104"
"Pteridium aquilinum capense","","Pteridium","Dennstaedtiaceae","-34.31027899196469","18.45329134218195"
"Roella ciliata","","Roella","Campanulaceae","-33.855378","18.610458"
"Roella ciliata","","Roella","Campanulaceae","-33.855526","18.610359"
"Roella ciliata","","Roella","Campanulaceae","-33.858764","18.61703"
"Roella ciliata","","Roella","Campanulaceae","-33.860798","18.551212"
"Roella ciliata","","Roella","Campanulaceae","-33.933815","18.387082"
"Roella ciliata","","Roella","Campanulaceae","-33.9328","18.389142"
"Roella ciliata","","Roella","Campanulaceae","-33.933955","18.387292"
"Roella ciliata","","Roella","Campanulaceae","-33.938953","18.394355"
"Roella ciliata","","Roella","Campanulaceae","-33.939216","18.394393"
"Roella ciliata","","Roella","Campanulaceae","-33.938396","18.393427"
"Roella ciliata","","Roella","Campanulaceae","-33.940313","18.384237"
"Roella ciliata","","Roella","Campanulaceae","-33.94205","18.386236"
"Roella ciliata","","Roella","Campanulaceae","-33.944763","18.393753"
"Roella ciliata","","Roella","Campanulaceae","-33.941645","18.390388"
"Roella ciliata","","Roella","Campanulaceae","-33.94495","18.393592"
"Roella ciliata","","Roella","Campanulaceae","-33.944394","18.396752"
"Roella ciliata","","Roella","Campanulaceae","-33.943517","18.401871"
"Roella ciliata","","Roella","Campanulaceae","-33.943499","18.401104"
"Roella ciliata","","Roella","Campanulaceae","-33.943508","18.401042"
"Roella ciliata","","Roella","Campanulaceae","-33.944243","18.428242"
"Roella ciliata","","Roella","Campanulaceae","-33.942872","18.425892"
"Roella ciliata","","Roella","Campanulaceae","-33.940658","18.436905"
"Roella ciliata","","Roella","Campanulaceae","-33.949508","18.394883"
"Roella ciliata","","Roella","Campanulaceae","-33.947879","18.399633"
"Roella ciliata","","Roella","Campanulaceae","-33.945307","18.40176"
"Roella ciliata","","Roella","Campanulaceae","-33.948194","18.402408"
"Roella ciliata","","Roella","Campanulaceae","-33.949236","18.412433"
"Roella ciliata","","Roella","Campanulaceae","-33.949008","18.411239"
"Roella ciliata","","Roella","Campanulaceae","-33.948656","18.410079"
"Roella ciliata","","Roella","Campanulaceae","-33.948947","18.429028"
"Roella ciliata","","Roella","Campanulaceae","-33.948975","18.429042"
"Roella ciliata","","Roella","Campanulaceae","-33.949996","18.429552"
"Roella ciliata","","Roella","Campanulaceae","-33.949878","18.433428"
"Roella ciliata","","Roella","Campanulaceae","-33.949632","18.433781"
"Roella ciliata","","Roella","Campanulaceae","-33.948351","18.439518"
"Roella ciliata","","Roella","Campanulaceae","-33.945861","18.436828"
"Roella ciliata","","Roella","Campanulaceae","-33.945787","18.436839"
"Roella ciliata","","Roella","Campanulaceae","-33.949271","18.454751"
"Roella ciliata","","Roella","Campanulaceae","-33.949269","18.454631"
"Roella ciliata","","Roella","Campanulaceae","-33.947727","18.457577"
"Roella ciliata","","Roella","Campanulaceae","-33.950547","18.394395"
"Roella ciliata","","Roella","Campanulaceae","-33.954963","18.393033"
"Roella ciliata","","Roella","Campanulaceae","-33.9529","18.393429"
"Roella ciliata","","Roella","Campanulaceae","-33.952658","18.414905"
"Roella ciliata","","Roella","Campanulaceae","-33.950654","18.429629"
"Roella ciliata","","Roella","Campanulaceae","-33.951695","18.484033"
"Roella ciliata","","Roella","Campanulaceae","-33.951761","18.484221"
"Roella ciliata","","Roella","Campanulaceae","-33.951712","18.484106"
"Roella ciliata","","Roella","Campanulaceae","-33.95766","18.393272"
"Roella ciliata","","Roella","Campanulaceae","-33.95705","18.393106"
"Serruria glomerata","","Serruria","Proteaceae","-33.994914","18.484917"
"Serruria glomerata","","Serruria","Proteaceae","-33.992786","18.481476"
"Serruria glomerata","","Serruria","Proteaceae","-33.994843","18.484374"
"Serruria glomerata","","Serruria","Proteaceae","-33.993303","18.488414"
"Serruria glomerata","","Serruria","Proteaceae","-33.994735","18.485467"
"Serruria glomerata","","Serruria","Proteaceae","-33.99323","18.488343"
"Serruria glomerata","","Serruria","Proteaceae","-33.997572","18.484623"
"Serruria glomerata","","Serruria","Proteaceae","-33.99776","18.484576"
"Serruria glomerata","","Serruria","Proteaceae","-33.997692","18.484663"
"Serruria glomerata","","Serruria","Proteaceae","-33.995262","18.485208"
"Serruria glomerata","","Serruria","Proteaceae","-33.999408","18.487217"
"Serruria glomerata","","Serruria","Proteaceae","-33.998723","18.48782"
"Serruria glomerata","","Serruria","Proteaceae","-33.999592","18.493961"
"Serruria glomerata","","Serruria","Proteaceae","-34.000385","18.48363"
"Serruria glomerata","","Serruria","Proteaceae","-34.001057","18.482498"
"Serruria glomerata","","Serruria","Proteaceae","-34.000213","18.488579"
"Serruria glomerata","","Serruria","Proteaceae","-34.000034","18.488997"
"Serruria glomerata","","Serruria","Proteaceae","-34.00071","18.488997"
"Serruria glomerata","","Serruria","Proteaceae","-34.037705","18.453358"
"Serruria glomerata","","Serruria","Proteaceae","-34.038098","18.45335"
"Serruria glomerata","","Serruria","Proteaceae","-34.038128","18.453333"
"Serruria glomerata","","Serruria","Proteaceae","-34.054447","18.428068"
"Serruria glomerata","Cluster Spiderhead","Serruria","Proteaceae","-34.0535","18.435"
"Serruria glomerata","Cluster Spiderhead","Serruria","Proteaceae","-34.05298","18.43453333"
"Serruria glomerata","","Serruria","Proteaceae","-34.05411","18.434689"
"Serruria glomerata","","Serruria","Proteaceae","-34.053039","18.43513"
"Serruria glomerata","","Serruria","Proteaceae","-34.05278","18.435147"
"Serruria glomerata","","Serruria","Proteaceae","-34.053283","18.43585"
"Serruria glomerata","","Serruria","Proteaceae","-34.058953","18.499402"
"Serruria glomerata","","Serruria","Proteaceae","-34.108581","18.375742"
"Serruria glomerata","","Serruria","Proteaceae","-34.108578","18.375631"
"Serruria glomerata","","Serruria","Proteaceae","-34.108429","18.375744"
"Serruria glomerata","","Serruria","Proteaceae","-34.109009","18.40011"
"Serruria glomerata","","Serruria","Proteaceae","-34.11137","18.392991"
"Serruria glomerata","","Serruria","Proteaceae","-34.111743","18.392823"
"Serruria glomerata","","Serruria","Proteaceae","-34.11107","18.391222"
"Serruria glomerata","","Serruria","Proteaceae","-34.144864","18.426133"
"Serruria glomerata","","Serruria","Proteaceae","-34.144794","18.426"
"Serruria glomerata","","Serruria","Proteaceae","-34.144825","18.426083"
"Serruria glomerata","","Serruria","Proteaceae","-34.148553","18.39495"
"Serruria glomerata","","Serruria","Proteaceae","-34.145825","18.426375"
"Serruria glomerata","","Serruria","Proteaceae","-34.145728","18.42718"
"Serruria glomerata","","Serruria","Proteaceae","-34.14652","18.425878"
"Serruria glomerata","","Serruria","Proteaceae","-34.151915","18.329485"
"Serruria glomerata","","Serruria","Proteaceae","-34.151721","18.329364"
"Serruria glomerata","","Serruria","Proteaceae","-34.151721","18.329233"
"Serruria glomerata","","Serruria","Proteaceae","-34.154872","18.433897"
"Serruria glomerata","","Serruria","Proteaceae","-34.15493","18.433758"
"Serruria glomerata","","Serruria","Proteaceae","-34.154903","18.433667"
"Serruria glomerata","","Serruria","Proteaceae","-34.155017","18.433937"
"Serruria villosa","","Serruria","Proteaceae","-34.08907","18.429708"
"Serruria villosa","","Serruria","Proteaceae","-34.089611","18.429594"
"Serruria villosa","","Serruria","Proteaceae","-34.089338","18.42962"
